label,case,toy,variant,group,baseline_group,nabm_group,seed,primary_metric,metric_value,direction,ceiling_metric,ceiling_value,ceiling_tolerance,ceiling_metric_value,ceiling_gap,final_within_ceiling,ever_reached_ceiling,time_to_ceiling,ever_ceiling_final_miss,late_flip_count_after_first_ceiling,late_flip_rate_after_first_ceiling,terminal_window_size,terminal_window_ceiling_rate,terminal_window_mean_ceiling_metric,precommitment_first_ready_epoch,precommitment_all_ready_epoch,precommitment_first_forced_epoch,precommitment_ready_to_forced_delay_mean,precommitment_premature_exit_count,precommitment_high_policy_rate,precommitment_direction_score_mean,precommitment_direction_score_positive_rate,precommitment_direction_ok_rate,precommitment_ready_largest_component_fraction,precommitment_peer_evidence_enabled,precommitment_peer_evidence_weight,precommitment_peer_readiness_mean,precommitment_peer_readiness_active_rate,precommitment_peer_evidence_increment_mean,config_path,run_dir,nabm_status,neural_role,social_channels,reference_policies
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,1,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed01.yaml,experiments/runs/20260520_193636_683858_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed01,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,2,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed02.yaml,experiments/runs/20260520_193639_099932_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed02,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,3,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed03.yaml,experiments/runs/20260520_193640_819064_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed03,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,4,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed04.yaml,experiments/runs/20260520_193642_551730_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed04,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,5,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed05.yaml,experiments/runs/20260520_193644_244992_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed05,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,6,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed06.yaml,experiments/runs/20260520_193645_979731_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed06,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,7,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed07.yaml,experiments/runs/20260520_193647_685715_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed07,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,8,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed08.yaml,experiments/runs/20260520_193649_484101_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed08,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,9,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed09.yaml,experiments/runs/20260520_193651_286415_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed09,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
toy5_neural_threshold_target_direction_control_stress,toy5_neural_threshold_target_direction_control_stress,toy5,neural_threshold_target_no_seed_control,baseline,baseline,direction_control,10,domain_non_adoption_rate,1.0,maximize,domain_non_adoption_rate,0.95,0.0,1.0,0.0,True,True,0,False,0.0,0.0,5,1.0,1.0,,,,,0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy5_neural_threshold_target_direction_control_stress/toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed10.yaml,experiments/runs/20260520_193653_013644_toy5_neural_threshold_target_direction_control_stress_toy5_neural_threshold_target_direction_control_stress_neural_threshold_target_no_seed_control_seed10,full,Neural adoption policy learning and social distillation are the primary path.,"adoption_probability, policy_distribution, reputation, exposure_state","simple_contagion, complex_threshold, reputation_imitation"
